merchant_raw,description_raw,amount,direction,provider,native_category,source,provenance,haiku_leaf,sonnet_leaf,gold_leaf,notes
My Favourite Magazines,MY FAVOURITE FISH MY FAVOURITE FISH AND CHI,5.8,debit,equifax,"Books, Newspapers and Magazines | Magazines",new_targeted,targeted_for:books,magazines,takeaway,takeaway,"Narrative is MY FAVOURITE FISH AND CHI — a chip shop, not a magazine merchant."
Globe News,GLOBE NEWS        OXFORD,1.0,debit,equifax,"Books, Newspapers and Magazines | Newspapers",new_targeted,targeted_for:books,newspapers,newspapers,newspapers,
Scholastic Book Clubs,0184 01MAR23      SCHOLASTIC BOOK   FAIRS             WARWICK GB,14.98,debit,equifax,"Books, Newspapers and Magazines | General Books",new_targeted,targeted_for:books,books,books,books,
DeAgostini,PAYPAL *DEAGOSTINI  ON 06 NOV BCC,47.96,debit,equifax,"Books, Newspapers and Magazines | Magazines",new_targeted,targeted_for:books,magazines,magazines,magazines,
The Times,TIMES NEWSPAPERS APDAAAAAA104558018 FIRST DDR PAYMENT DDR Times Newspapers,1.0,debit,equifax,"Books, Newspapers and Magazines | Newspapers",new_targeted,targeted_for:books,newspapers,newspapers,newspapers,
Top Gear,TOP GEAR,5.0,debit,equifax,"Books, Newspapers and Magazines | Magazines",new_targeted,targeted_for:books,magazines,magazines,magazines,
Online News,DUNNES NEWS,0.79,debit,equifax,"Books, Newspapers and Magazines | Newspapers",new_targeted,targeted_for:newspapers,newspapers,newspapers,newspapers,
Marvel Stores,MARVEL STORES COST  ON 13 JUL CPM,11.84,debit,equifax,"Books, Newspapers and Magazines | Comic Books",new_targeted,targeted_for:comics,comics,comics,comics,
HobbyCraft,Hobbycraft  ON 11 OCT CLP,22.3,debit,equifax,Shopping (Discretionary) | Art and Craft,new_targeted,targeted_for:arts_crafts,arts_crafts,arts_crafts,arts_crafts,
Baker Ross,7532 31DEC24      BAKER ROSS        HARLOW GB,21.8,debit,equifax,Shopping (Discretionary) | Art and Craft,new_targeted,targeted_for:arts_crafts,arts_crafts,arts_crafts,arts_crafts,
Warhammer,WARHAMMER,63.0,debit,equifax,Shopping (Discretionary) | Games and Puzzles,new_targeted,targeted_for:games_puzzles,games_puzzles,games_puzzles,games_puzzles,
Sport and Recreation Alliance,Contactless Payment SPORT AND RECREATI APPLEPAY 1485,7.5,debit,equifax,Services | General Memberships,new_targeted,targeted_for:memberships,memberships,memberships,memberships,
First Love Church,To First Love Church,40.0,debit,equifax,Services | General Memberships,new_targeted,targeted_for:memberships,charitable_donation,charitable_donation,charitable_donation,
AdmireMe,AdmireMe.VIP Kiwi Leisure  AdmireMe               GBR,35.0,debit,equifax,Entertainment | Adult Entertainment,new_targeted,targeted_for:adult_entertainment,adult_entertainment,adult_entertainment,adult_entertainment,
EzCamHost,ECHST.NET NETHERLANDS ON 27 JUL BCC,4.92,debit,equifax,Entertainment | Adult Entertainment,new_targeted,targeted_for:adult_entertainment,adult_entertainment,adult_entertainment,adult_entertainment,
Steamray.com,9861 13OCT22      STREAMRAY.HELP    08000988311 GB,45.21,debit,equifax,Entertainment | Adult Entertainment,new_targeted,targeted_for:adult_entertainment,adult_entertainment,adult_entertainment,adult_entertainment,
Adult Works,CARD PAYMENT TO AWORK.CO.UK ON 28-08-2023,5.0,debit,equifax,Entertainment | Adult Entertainment,new_targeted,targeted_for:adult_entertainment,adult_entertainment,adult_entertainment,adult_entertainment,
Godaddy,1496 27APR23      DNH*GODADDY.COM   TEMPE US          USD          25.19VRATE       1.2390N-S TRN FEE   0.56,20.89,debit,equifax,Services | Web Services,new_targeted,targeted_for:web_services,web_services,web_services,web_services,
FastHosts Internet,2178 29MAR23      FASTHOSTS         GLOUCESTER GB,1.2,debit,equifax,Services | Web Services,new_targeted,targeted_for:web_services,web_services,web_services,web_services,
123-Reg,"123 Reg LTD 008161154 123 REG LTD 008161154  Hayes, Middle GBR",1.79,debit,equifax,Services | Web Services,new_targeted,targeted_for:web_services,web_services,web_services,web_services,
Tinder,gotinder.com/help,13.99,debit,equifax,Entertainment | Online Dating,new_targeted,targeted_for:online_dating,online_dating,online_dating,online_dating,
Match.com,match the cash Ltd                       a12300,247.29,debit,equifax,Entertainment | Online Dating,new_targeted,targeted_for:online_dating,online_dating,online_dating,personal_loan_repayment,"Payee is match the cash Ltd (Guarantor My Loan), not Match.com dating. £247.29 is a loan instalment."
POF,PAYPAL *POF.COM,19.99,debit,equifax,Entertainment | Online Dating,new_targeted,targeted_for:online_dating,online_dating,online_dating,online_dating,
Ancestry,5888 31OCT22      ANC*ANCESTRY.CO.UK800-404-9723 IE,13.99,debit,equifax,Services | Family History,new_targeted,targeted_for:genealogy_services,genealogy_services,genealogy_services,genealogy_services,
Your Social Insights,YOURSOCIALINSIGHTS,14.95,debit,equifax,Services | Social Reporting Services,new_targeted,targeted_for:social_reporting,social_reporting,social_reporting,social_reporting,
Rowlands Pharmacy,ROWLANDS PHARMACY CD 7019,8.39,debit,equifax,Personal Healthcare | Pharmaceuticals,new_targeted,targeted_for:pharmacy,pharmacy,pharmacy,pharmacy,
Lloyds Pharmacy,LloydsPharmacy LLOYDS PHARMACY        WELLINGBOROUG GBR,5.65,debit,equifax,Personal Healthcare | Pharmaceuticals,new_targeted,targeted_for:pharmacy,pharmacy,pharmacy,pharmacy,
Clockwork Pharmacy,Contactless Payment CLOCKWORK PHARMACY LTD GOOGLE 1720,3.49,debit,equifax,Personal Healthcare | Pharmaceuticals,new_targeted,targeted_for:pharmacy,pharmacy,pharmacy,pharmacy,
The Online Clinic,The online propertKajahana156HockleyVIA MOBILE - LVP  FP 21/08/************0591000N,550.0,debit,equifax,Personal Healthcare | Medicine,new_targeted,targeted_for:medicine,medicine,medicine,medicine,
West End Pharmacy,West End Pharmacy,6.99,debit,equifax,Personal Healthcare | Medicine,new_targeted,targeted_for:medicine,pharmacy,pharmacy,pharmacy,
Gorgemead Pharmacy,1528 11OCT24 CD   GORGEMEAD LTD     ROCHDALE GB,4.99,debit,equifax,Personal Healthcare | Medicine,new_targeted,targeted_for:medicine,pharmacy,pharmacy,pharmacy,
Dean & Smedley,DEAN & SMEDLEY LTD,10.58,debit,equifax,Personal Healthcare | Medicine,new_targeted,targeted_for:medicine,pharmacy,pharmacy,pharmacy,
The Protein Works,NYA*The Gym Protei NYA*The Gym Protein,1.8,debit,equifax,Personal Healthcare | Supplements,new_targeted,targeted_for:supplements,supplements,supplements,supplements,
Vitabiotics,VITABIOTICS.COM,11.56,debit,equifax,Personal Healthcare | Supplements,new_targeted,targeted_for:supplements,supplements,supplements,supplements,
Life Extension,"CARD PAYMENT TO LIFE EXTENSION FOUNDAT ,140.96 USD, RATE 0.7929/GBP ON 16-11-2024",111.77,debit,equifax,Personal Healthcare | Supplements,new_targeted,targeted_for:supplements,supplements,supplements,supplements,
Genix,Genix Healthcare DGloucester,38.8,debit,equifax,Personal Healthcare | Dentist,new_targeted,targeted_for:dentist,dentist,dentist,dentist,
Practice Plan Ltd,PR47149721 Practice Plan,6.6,debit,equifax,Personal Healthcare | Dentist,new_targeted,targeted_for:dentist,dentist,dentist,dentist,
Lenstore,Lenstore from The Seeing Eye Friend Pot Lenstore               St Martin     GBR,23.97,debit,equifax,Personal Healthcare | Glasses and Contact Lenses,new_targeted,targeted_for:optician,optician,optician,optician,
Vision Express,Contactless Payment VISION EXPRESS,20.0,debit,equifax,Personal Healthcare | Glasses and Contact Lenses,new_targeted,targeted_for:optician,optician,optician,optician,
Goggles4u,Visa purchase GOGGLES4U,14.9,debit,equifax,Personal Healthcare | Glasses and Contact Lenses,new_targeted,targeted_for:optician,optician,optician,optician,
Countess of Chester Hospital,COUNTESS OF CHESTE COUNTESS OF CHESTER HO,3.0,debit,equifax,Personal Healthcare | Hospitals,new_targeted,targeted_for:hospital,hospital,hospital,hospital,
Aintree University Hospital,"AINTREE UNI HOSP (VIA APPLE PAY), ON 11-10-2024",5.5,debit,equifax,Personal Healthcare | Hospitals,new_targeted,targeted_for:hospital,hospital,hospital,hospital,
Great Western Hospitals,Great Western Hospital Swindon GW Hospital F2 Watford       GBR,3.0,debit,equifax,Personal Healthcare | Hospitals,new_targeted,targeted_for:hospital,hospital,hospital,hospital,
Queens Hospital,QUEENS HOSPITAL SH  ON 05 DEC CPM QUEENS HOSPITAL SHOP,2.69,debit,equifax,Personal Healthcare | Hospitals,new_targeted,targeted_for:hospital,hospital,hospital,hospital,
BetterHelp,Betterhelp  *hoffman N Betterhelp  Hoffman N,185.75,debit,equifax,Services | Counselling and Mental Health,new_targeted,targeted_for:mental_health_services,mental_health_services,mental_health_services,mental_health_services,
The Priory Group,PRIORY GROUP  94027096 HARRISON BGC,146.84,credit,equifax,Transfers / Other | Counselling and Mental Health,new_targeted,targeted_for:mental_health_services,mental_health_services,mental_health_services,refund_received,Final human adjudication: refund_received. Credit direction and merchant/refund evidence indicate money returned to the customer. Luna votes: mental_health_services / mental_health_services / mental_health_services.
Response,FIRST RESPONSE FININITIAL PAYMENT,248.07,debit,equifax,Services | Counselling and Mental Health,new_targeted,targeted_for:mental_health_services,mental_health_services,unclassified_other,car_finance_repayment,Final human adjudication: car_finance_repayment. Merchant evidence identifies a vehicle-finance lender and the debit is a repayment. Luna votes: car_finance_repayment / car_finance_repayment / mental_health_services. Sources: https://www.firstresponsefinance.co.uk/
Scottish Social Services Council,WWW.SSSC.UK.COM,35.0,debit,equifax,Services | Counselling and Mental Health,new_targeted,targeted_for:mental_health_services,unclassified_other,business_services,business_services,
Slimming World,SLIMMING WORLD,20.95,debit,equifax,Personal Healthcare | Weight Loss,new_targeted,targeted_for:weight_loss,weight_loss,weight_loss,weight_loss,
Weston Hospice Care,WESTON HOSPICECARE,2.0,debit,equifax,Services | Adult Care,new_targeted,targeted_for:adult_care,adult_care,charitable_donation,charitable_donation,
HC-One,HC-ONE NO 1 LIMITESALARY            FP 13/09/23 1011  MODULO00P210K0QE32,50.0,credit,equifax,Identified Salary | Adult Care,new_targeted,targeted_for:adult_care,salary,salary,salary,
Mersey Care,MERSEYCARE TRUST,214.97,credit,equifax,Identified Salary | Adult Care,new_targeted,targeted_for:adult_care,salary,salary,salary,
Co-op Funeralcare,CO-OPERATIVE FUNER,20.55,debit,equifax,Services | Funeral Directors,new_targeted,targeted_for:funeral,funeral,funeral,funeral,
Lush,Lush UK  ON 29 JUL CLP,10.5,debit,equifax,Personal Healthcare | Beauty & Massage,new_targeted,targeted_for:health_other,health_beauty_general,health_beauty_general,health_beauty_general,
Debit Finance,Direct Debit - First Payment DEBIT FINANCE COLL 600828 62807218,30.0,debit,equifax,Personal Healthcare | Gyms And Health Clubs,new_targeted,targeted_for:health_other,unclassified_other,gym_fitness,gym_fitness,
BH Live,BH LIVE ACTIVE - M BH LIVE ACTIVE - MOUNT,13.2,debit,equifax,Personal Healthcare | Gyms And Health Clubs,new_targeted,targeted_for:health_other,gym_fitness,gym_fitness,gym_fitness,
Taylor Taylor,Mrs S L Taylor Mrs Sally L Taylor,20.0,debit,equifax,Personal Healthcare | Skin and Hair Care,new_targeted,targeted_for:health_other,unclassified_other,unclassified_other,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: transfer_p2p / transfer_p2p / unclassified_other.
Nursing and Midwifery Council,NMC-QTXCF1PTV Nursing & Midwifery Council,30.0,debit,equifax,Services | Medical,new_targeted,targeted_for:health_other,unclassified_other,business_services,business_services,
Sheilas Wheels,SHEILAS WHEELS DR  0092035667 JUL 07 DDR,55.59,debit,equifax,Insurance | Motor Insurance,new_targeted,targeted_for:insurance_motor,insurance_motor,insurance_motor,insurance_motor,
Car Insurance,C DOHERTY         CAR INSURANCE     FP 01/10/24 0245  L282CSO00000230839,125.0,credit,equifax,Insurance | Motor Insurance,new_targeted,targeted_for:insurance_motor,insurance_motor,insurance_motor,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: insurance_motor / insurance_motor / transfer_p2p.
M&S Car Insurance,M&S CAR INS BISL                      REFERENCE: ************2564,40.03,debit,equifax,Insurance | Motor Insurance,new_targeted,targeted_for:insurance_motor,insurance_motor,insurance_motor,insurance_motor,
Adrian Flux,"DIRECT DEBIT PAYMENT TO PC/ADRIAN FLUX INS REF 04AEJQ0582/010/106, MANDATE NO 0017",49.85,debit,equifax,Insurance | Motor Insurance,new_targeted,targeted_for:insurance_motor,insurance_motor,insurance_motor,insurance_motor,
MORE THAN,Visa purchase MORE THAN INSURANCE,623.82,debit,equifax,Insurance | Motor Insurance,new_targeted,targeted_for:insurance_motor,insurance_motor,insurance_motor,insurance_motor,
Policy Expert,PCL/POLICY EXPERT FIRST PAYMENT,69.86,debit,equifax,Insurance | Home Insurance,new_targeted,targeted_for:insurance_home,insurance_home,insurance_home,insurance_home,
Allianz Home Insurance,AZP HE COVER,4.34,debit,equifax,Insurance | Home Insurance,new_targeted,targeted_for:insurance_home,insurance_home,insurance_home,insurance_home,
RBI,RBI HOME INSURANCE,22.21,debit,equifax,Insurance | Home Insurance,new_targeted,targeted_for:insurance_home,insurance_home,insurance_home,insurance_home,
Urban Jungle,"DIRECT DEBIT PAYMENT TO URBAN JUNGLE REF EGRQ7XG, MANDATE NO 0059",12.33,debit,equifax,Insurance | Home Insurance,new_targeted,targeted_for:insurance_home,insurance_home,insurance_home,insurance_home,
Natwest Home Insurance,NWI HOME INSURANCE,22.21,debit,equifax,Insurance | Home Insurance,new_targeted,targeted_for:insurance_home,insurance_home,insurance_home,insurance_home,
VitalityLife,VITALITY LIFE,18.56,debit,equifax,Insurance | Life Insurance,new_targeted,targeted_for:insurance_life,insurance_life,insurance_life,insurance_life,
Aviva LI,AVIVA LIFE  BPL05N0B1-04JCFK DDR,64.19,debit,equifax,Insurance | Life Insurance,new_targeted,targeted_for:insurance_life,insurance_life,insurance_life,insurance_life,
AIG Life Insurance,AIG LIFE LTD,20.0,debit,equifax,Insurance | Life Insurance,new_targeted,targeted_for:insurance_life,insurance_life,insurance_life,insurance_life,
Bupa,BUPA PAYMENTS BUPA55316117719,3133.49,debit,equifax,Insurance | Health Insurance,new_targeted,targeted_for:insurance_health,insurance_health,insurance_health,insurance_health,
WPA Health,WPA HEALTH  01WPA920161731FHE DDR,135.36,debit,equifax,Insurance | Health Insurance,new_targeted,targeted_for:insurance_health,insurance_health,insurance_health,insurance_health,
Protego Group,Direct debit PROTEGO GROUP ************8789,12.5,debit,equifax,Insurance | Health Insurance,new_targeted,targeted_for:insurance_health,insurance_health,insurance_health,insurance_health,
AXA PPP Healthcare,GB************2024 AXA PPP healthcare,87.2,credit,equifax,Insurance | Health Insurance,new_targeted,targeted_for:insurance_health,insurance_health,insurance_health,refund_received,Final human adjudication: refund_received. Credit direction and merchant/refund evidence indicate money returned to the customer. Luna votes: insurance_health / insurance_health / insurance_health.
AA Travel Insurance,MOSHRIF AA TRAVEL RP4679961410718800,5.0,credit,equifax,Insurance | Travel Insurance,new_targeted,targeted_for:insurance_travel,insurance_travel,insurance_travel,refund_received,Final human adjudication: refund_received. Credit direction and merchant/refund evidence indicate money returned to the customer. Luna votes: insurance_travel / insurance_travel / insurance_travel.
Holiday Insurance Web,ALEXANDER HAXTON HOLIDAY INSURANCE ************6966,25.0,credit,equifax,Insurance | Travel Insurance,new_targeted,targeted_for:insurance_travel,insurance_travel,insurance_travel,transfer_p2p,Final human adjudication: transfer_p2p. The counterparty is a named person and the narrative is a bank transfer. Luna votes: insurance_travel / insurance_travel / insurance_travel.
Direct Travel Insurance,Direct Debit - First Payment HAYS TRAVEL LIMITE ************4818,291.42,debit,equifax,Insurance | Travel Insurance,new_targeted,targeted_for:insurance_travel,insurance_travel,insurance_travel,insurance_travel,
ASDA Travel Insurance,ASDA TRAVEL INS GIBRALTAR ON 06 MAY BCC,15.37,debit,equifax,Insurance | Travel Insurance,new_targeted,targeted_for:insurance_travel,insurance_travel,insurance_travel,insurance_travel,
The Insurance Emporium,THE INSURANCE EMPO,61.58,debit,equifax,Insurance | Other Insurance,new_targeted,targeted_for:insurance_other,insurance_general,insurance_other,insurance_other,
